Id,Start,Name,Impact,Currency
a7422537-f0c7-45a7-9f7c-e12f9b08d323,08/02/2012 12:30:00,ECB's President Draghi speech,HIGH,EUR
b3c2bc69-b8a5-42ae-8687-5ba78ff06087,08/03/2012 12:30:00,Nonfarm Payrolls,HIGH,USD
47de4f0c-2746-476f-81a5-a551638db2ec,08/03/2012 12:30:00,Unemployment Rate,HIGH,USD
e16e14f7-aa42-4f6c-8a9c-500a86f492cf,08/06/2012 13:00:18,Former Fed's Chair Bernanke speech,HIGH,USD
b22c5d3c-7d14-4009-98a2-35da6e119953,08/08/2012 09:30:00,Bank of England Monetary Policy Report,HIGH,GBP
ae9d7ed9-42d4-4985-92a3-512c199267ff,08/08/2012 09:30:40,BoE's Governor King speech,HIGH,GBP
fdb789ab-4fbe-4cdd-8f1d-63adf90baf57,08/09/2012 01:30:00,Consumer Price Index (YoY),HIGH,CNY
acaf7824-c436-4cac-9fd5-b9458084ec9e,08/09/2012 01:30:00,Producer Price Index (YoY),HIGH,CNY
5044c0c3-5b82-490e-8dc2-c757501cc208,08/09/2012 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
46167565-ef2a-41a6-b3b6-1e2dcc64446d,08/09/2012 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
a61cf265-0f85-492d-8b9e-e1699bb50d4f,08/09/2012 08:00:00,ECB Monthly Report,HIGH,EUR
740b8a13-7293-454d-b390-2696186cec51,08/13/2012 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
3fa124b1-27f8-4c9d-ab06-cea5bca92fbf,08/14/2012 08:30:00,Consumer Price Index (YoY),HIGH,GBP
4aa81729-c617-4a37-ab7a-83278193cf6a,08/14/2012 08:30:00,Core Consumer Price Index (YoY),HIGH,GBP
27cf6261-1c57-4496-b822-62cffb8c5246,08/15/2012 08:30:00,Bank of England Minutes,HIGH,GBP
59812c4a-1ffe-4123-b6d5-42bec0f5bafb,08/15/2012 08:30:00,Claimant Count Change,HIGH,GBP
6b7615fd-20e0-4875-9f88-cf790aa8fbbe,08/15/2012 12:30:00,Consumer Price Index (YoY),HIGH,USD
d95098c3-3116-48de-a79a-d7f4cbc2f924,08/15/2012 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
6f556136-d551-46a0-9b3c-fdead6eaae53,08/16/2012 09:00:00,HICP (YoY),HIGH,EUR
ec3d5677-189f-4adc-ab49-5d599ba734f8,08/16/2012 09:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
20aa0079-e5a7-4f5c-b6f9-3025b3a3492a,08/22/2012 18:00:00,FOMC Minutes,HIGH,USD
4a378633-e384-415a-9b96-aee884ac9db3,08/24/2012 12:00:00,Samaras - Merkel Meeting,HIGH,EUR
0f7345ff-6eb1-4c8a-a222-7ea4f329e6a6,08/25/2012 12:00:00,Samaras - Hollande Meeting,HIGH,EUR
f5ce08ea-9d9f-4f2b-8c97-c31ff2bc5c69,08/27/2012 00:00:00,Summer Bank Holiday,NONE,GBP
2614dc89-0512-4fbc-ab76-14367a7154cf,08/29/2012 18:00:00,Fed's Beige Book,HIGH,USD
3865f72c-36b1-4899-8ee6-f4404c95c0bd,08/30/2012 00:00:00,Jackson Hole Symposium,HIGH,USD
b4af30b3-49db-4abe-88f6-ffbab1b68f33,08/30/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
fe9f7f3f-9380-484a-b8ed-de0370bdb473,08/31/2012 00:00:00,Jackson Hole Symposium,HIGH,USD
bce48f6e-1bee-40db-bf67-94dd730d2720,08/31/2012 14:00:00,Fed's Chair Bernanke speaks at Jackson Hole,HIGH,USD
bb2e31f7-eacf-4269-affd-1798ab4a0759,09/01/2012 00:00:00,Jackson Hole Symposium,HIGH,USD
e9fe4d7a-7c97-4461-98d5-9fdb8deedf0b,09/03/2012 00:00:00,Labor Day,NONE,USD
0bfa29c9-5a61-41c6-b4fd-8cdde674d918,09/04/2012 09:00:00,Producer Price Index (YoY),HIGH,EUR
74b7ea16-447b-4502-9d7b-03f0f1b15295,09/06/2012 11:00:00,BoE Asset Purchase Facility,HIGH,GBP
a331f5fd-a910-403c-9eae-da2ba8ac5976,09/06/2012 11:00:00,BoE Interest Rate Decision,HIGH,GBP
2ec6c4f8-d315-42fc-bfb6-4909de404fbb,09/06/2012 11:00:00,Rajoy - Merkel Meeting,HIGH,EUR
c52cd38c-ba63-4882-ae7f-1841a1eece80,09/06/2012 11:45:00,ECB rate on main refinancing operations,HIGH,EUR
6b25954e-5a0f-4cb1-a0e3-e9bbab38a048,09/06/2012 12:30:00,ECB Press Conference,HIGH,EUR
f712f12f-5161-4f12-9f6c-ec4a20e07093,09/07/2012 08:30:10,Consumer Inflation Expectations,HIGH,GBP
5f9cdcb6-95f2-464b-99d7-e01479a4d956,09/07/2012 12:30:00,Nonfarm Payrolls,HIGH,USD
e36f63d7-b5b9-4ac5-8782-81be336734ea,09/07/2012 12:30:00,Unemployment Rate,HIGH,USD
a04bbf34-2550-47c1-8da0-e1c9c1b15e07,09/09/2012 00:00:00,Troika visits Greece,HIGH,EUR
f4c7adfe-a921-4183-a9e0-ef88d145a7d2,09/09/2012 01:30:00,Consumer Price Index (YoY),HIGH,CNY
d545697b-1c7a-49d0-be90-32c46bd2e77f,09/10/2012 11:45:00,Troika visits Greece,HIGH,EUR
259aecf8-11d0-4680-aead-76981275b8b6,09/12/2012 08:00:00,Dutch Parliamentary Election,HIGH,EUR
51e5fa11-e6c5-404f-9b11-f7fa41a5fe87,09/12/2012 08:30:00,Claimant Count Change,HIGH,GBP
e2500eed-9c73-452d-a10b-07f2a0dfe796,09/13/2012 08:00:00,ECB Monthly Report,HIGH,EUR
7709ae4e-2064-4bca-b9ee-64432ee66f38,09/13/2012 16:30:00,Fed Interest Rate Decision,HIGH,USD
230fa365-f29f-42a7-946e-2f4c3b41950c,09/13/2012 18:00:00,FOMC Economic Projections,HIGH,USD
fd6327cd-5445-4cb6-a5cb-c78c64052cce,09/13/2012 18:15:00,Fed's Monetary Policy Statement and Press Conference,HIGH,USD
7a739dcd-7f18-470b-ba7f-7e4962d74d06,09/14/2012 09:00:00,HICP (YoY),HIGH,EUR
31ee568a-7272-437d-8727-7d9c6d9e0cfd,09/14/2012 09:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
bfb228da-1943-43a1-8c6c-644ac49bf446,09/14/2012 12:30:00,Consumer Price Index (YoY),HIGH,USD
f45c5a52-1c7b-4522-a25b-f8eefee1513f,09/14/2012 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
a586df9b-1781-4f5f-9ae1-cce42418a394,09/17/2012 00:00:00,Respect-for-the-Aged Day Bank Holiday,NONE,JPY
328717e3-a4ce-42a5-801e-3e25c09d8b72,09/18/2012 08:30:00,Consumer Price Index (YoY),HIGH,GBP
eea70b64-98bc-4dc4-93f7-0c45b1553138,09/18/2012 08:30:00,Core Consumer Price Index (YoY),HIGH,GBP
81d74274-cc37-4e37-bcfb-e2d778ee9f86,09/19/2012 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
4113bf01-8d67-4bd3-b9db-a7bbd217f2a4,09/19/2012 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
0447669e-2417-42a2-84e7-8de848b89139,09/19/2012 08:30:00,Bank of England Minutes,HIGH,GBP
3cd1bb15-d710-4703-84f9-46bb10236d21,09/20/2012 05:00:00,BoJ Monthly Economic Survey,HIGH,JPY
a8d6f9e1-eb88-4ae1-85f4-ab22f7a5c0c2,09/20/2012 12:00:00,European Systemic Risk Board Meeting,HIGH,EUR
d0c21dd0-a0a4-49c3-91f2-f77e81e1a9a0,09/20/2012 18:00:07,BoE's Governor King speech,HIGH,GBP
eee0a809-7d5a-44ae-8479-6dc6fd290e2a,09/22/2012 00:00:00,Autumnal Equinox Day,NONE,JPY
791d6351-4aad-4dc2-ac7a-5876b6d288e5,09/23/2012 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
6cc2a001-f708-4a03-8607-1ade67b5fb27,09/25/2012 11:00:00,Draghi - Merkel Meeting,HIGH,EUR
ad038d30-c14a-478e-bf02-807d6366195c,09/25/2012 13:00:00,ECB's President Draghi speech,HIGH,EUR
f6de3142-f47a-4bb8-a506-4e3635d968e4,09/28/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
b68a2f7e-e6c3-4f4e-9e52-c691e6eda76a,09/30/2012 00:00:00,Mid-Autumn Festival,NONE,CNY
3d3cdd9b-230c-4be6-a593-96bd39290827,10/01/2012 00:00:00,National Day,NONE,CNY
7814657f-8ef8-4467-bc39-18fc7e230a14,10/01/2012 16:30:44,Former Fed's Chair Bernanke speech,HIGH,USD
a3120220-2340-46e8-8c28-9056167ac387,10/02/2012 00:00:00,National Day,NONE,CNY
37399d47-f35f-425c-a5d8-a62ba26d989c,10/03/2012 00:00:00,National Day,NONE,CNY
991e729a-51d6-4f68-8641-6579373c97d0,10/04/2012 00:00:00,National Day,NONE,CNY
676776a1-6f0d-4a71-9123-b48776b9fe84,10/04/2012 11:00:00,BoE Asset Purchase Facility,HIGH,GBP
e66f4d56-b8eb-4d98-b63e-d82138b26932,10/04/2012 11:00:00,BoE Interest Rate Decision,HIGH,GBP
f2599905-2635-4464-b0b6-f1d90123225c,10/04/2012 11:45:00,ECB rate on main refinancing operations,HIGH,EUR
87e5f52b-9301-469a-a451-6a8da5470018,10/04/2012 12:30:00,ECB Press Conference,HIGH,EUR
dbb37b09-3bd3-4b0f-bce5-22ab15116ec8,10/04/2012 18:00:00,FOMC Minutes,HIGH,USD
81ba301f-1195-47b0-bdcf-f4e7097189dd,10/05/2012 00:00:00,National Day,NONE,CNY
167c5e62-e4fb-4a8c-adf7-46b497d6e90b,10/05/2012 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
5f160e05-f631-423d-b79f-c7bd0d545269,10/05/2012 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
3ceed295-c3e6-4a9c-94b1-aaf1a39eace5,10/05/2012 12:30:00,Nonfarm Payrolls,HIGH,USD
83180235-3257-4968-8928-99f76773f6d9,10/05/2012 12:30:00,Unemployment Rate,HIGH,USD
4b7aeeaf-e501-47c4-b8ea-1d106af447cb,10/05/2012 16:00:13,Monti - Hollande - Rajoy Meeting,HIGH,EUR
a5ae2d19-b50c-4b19-bf3b-19387ea77d32,10/08/2012 00:00:00,Columbus Day,NONE,USD
b37ecc00-01a3-4c92-83a3-8ad10e6e13a5,10/08/2012 00:00:00,Health-Sports Day,NONE,JPY
3e25e2ba-42ab-4eca-a188-eacff4823293,10/09/2012 07:30:18,ECB's President Draghi speech,HIGH,EUR
8944eb4b-73b1-4bd0-9b84-ac41242da51a,10/10/2012 18:00:00,Fed's Beige Book,HIGH,USD
c8fb7d59-be18-4bdf-8348-24a714deb71e,10/10/2012 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
8037c500-e213-4d16-9385-52d16ccfa900,10/11/2012 08:00:00,ECB Monthly Report,HIGH,EUR
991e4694-2f6d-4be2-b683-3ad5be5f3879,10/11/2012 09:00:54,Van Rompuy - Barroso - Monti Meeting,HIGH,EUR
4ad7c0f8-9180-4658-bbf5-e02f77e93f54,10/12/2012 12:30:00,Producer Price Index (YoY),HIGH,USD
2a546ca0-86bf-4ad0-baf0-6467c19664b6,10/12/2012 12:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
d2631f97-5294-4bb4-819c-aa6b78d36aa6,10/14/2012 00:00:00,IMF Meeting,HIGH,USD
f1e487cd-bb18-40c4-ae18-66b9128925d7,10/15/2012 01:30:00,Consumer Price Index (YoY),HIGH,CNY
6dbad523-ad39-48cc-b6b9-6646df57fcf9,10/16/2012 08:30:00,Consumer Price Index (YoY),HIGH,GBP
d38157c0-714c-4e26-ba3c-d9f454e59319,10/16/2012 08:30:00,Core Consumer Price Index (YoY),HIGH,GBP
2dd27eb7-583b-4d9b-b076-3a6ddda49867,10/16/2012 09:00:00,HICP (YoY),HIGH,EUR
3441ea79-5a5d-4648-a0d5-9e3d95b98961,10/16/2012 09:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
364afc1c-c1a8-4961-af2f-97b5886ef52b,10/16/2012 12:30:00,Consumer Price Index (YoY),HIGH,USD
3e36b305-5347-4ca7-b189-ecc21cfc489d,10/17/2012 08:30:00,Bank of England Minutes,HIGH,GBP
e37841e8-2bf4-4374-ae0c-ba2b13ff2b5e,10/17/2012 08:30:00,Claimant Count Change,HIGH,GBP
803e349b-97ca-45b8-8598-4002c3859638,10/24/2012 11:45:00,ECB's President Mario Draghi visits Germany,HIGH,EUR
be3e96f1-539c-4b8a-994f-7e0c51ff741c,10/24/2012 14:00:20,ECB's President Draghi speech,HIGH,EUR
27ff5a8b-6bb2-485e-ada9-eab443fb626e,10/24/2012 18:15:00,Fed Interest Rate Decision,HIGH,USD
5bec3cc1-8a9a-41bf-9f70-be6d7f052457,10/29/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
fc0b83bd-6fbb-4738-9280-7fe9569aa52d,10/30/2012 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
ac233229-1522-4700-adb4-10f29b4e6eb5,10/30/2012 05:54:33,BoJ Interest Rate Decision,HIGH,JPY
2e9027f2-56ff-447e-b324-774c4d0bccfe,10/30/2012 08:00:00,ECB's President Draghi speech,HIGH,EUR
38e6b1aa-918a-4b99-945b-167a1a5943a7,11/02/2012 12:30:00,Nonfarm Payrolls,HIGH,USD
a2548e4c-52ba-49dc-b2bd-afb3c80c1cdb,11/02/2012 12:30:00,Unemployment Rate,HIGH,USD
e1f82680-e41e-486c-b492-917e4fa68661,11/03/2012 00:00:00,Culture Day,NONE,JPY
b4865a61-d30f-4b97-b1a9-789267478963,11/06/2012 10:00:00,Producer Price Index (YoY),HIGH,EUR
27383717-fc7c-42aa-be64-56d702acddab,11/06/2012 14:00:00,Presidential Election,HIGH,USD
298f8345-58e5-45d6-8fce-a7290d6a7f89,11/07/2012 13:10:09,ECB's President Draghi speech,HIGH,EUR
12f80555-1dd5-413a-a005-7619f88417d5,11/08/2012 12:00:00,BoE Asset Purchase Facility,HIGH,GBP
66e9fb21-60ae-4210-84f9-6b6b64e2e88c,11/08/2012 12:00:00,BoE Interest Rate Decision,HIGH,GBP
b680c0cd-63e9-4ad1-b5eb-62d0322d603f,11/08/2012 12:45:00,ECB rate on main refinancing operations,HIGH,EUR
4dc5cb3b-0dea-43f4-a609-a4a155b41dee,11/08/2012 13:30:00,ECB Press Conference,HIGH,EUR
b0ac5e7f-f89f-4d99-8c75-14370a0a4ade,11/09/2012 01:30:00,Consumer Price Index (YoY),HIGH,CNY
1e38ad91-3508-480c-ab73-7918b4fc086e,11/12/2012 00:00:00,Veterans Day,NONE,USD
f5f020ae-8bdf-4c95-83e5-c69a257805a5,11/13/2012 00:00:00,Lame Duck Period starts,NONE,USD
3934dfde-dd3a-49e6-ac3d-86fdc2eb8fd6,11/13/2012 09:30:00,Consumer Price Index (MoM),HIGH,GBP
c9715c60-cd79-42c9-bb9e-763539cea778,11/13/2012 09:30:00,Consumer Price Index (YoY),HIGH,GBP
3455a74b-dc55-4cb5-9992-48f103572b0e,11/13/2012 09:30:00,Core Consumer Price Index (YoY),HIGH,GBP
509e2b94-cf7a-4a44-87f4-3bec37104eb4,11/14/2012 09:30:00,Claimant Count Change,HIGH,GBP
243d77df-8b9f-4dd0-a860-7eceeaf9239d,11/14/2012 09:30:00,ILO Unemployment Rate (3M),HIGH,GBP
358dc32e-27c7-4d75-8e7d-f1b16c75b39e,11/14/2012 10:30:00,Bank of England Monetary Policy Report,HIGH,GBP
441c84b8-a41c-4a4b-9954-6e557a84264d,11/14/2012 10:30:00,BoE's Governor King speech,HIGH,GBP
cedf6412-61b5-4733-949e-e92881847aa4,11/14/2012 19:00:00,FOMC Minutes,HIGH,USD
84494e16-3a52-49d1-a0fe-8ee7cf417ead,11/15/2012 10:00:00,HICP (MoM),HIGH,EUR
18e30c11-a9c7-4b16-9cf2-ed81f75d2133,11/15/2012 10:00:00,HICP (YoY),HIGH,EUR
857cc8ab-b0af-4599-9456-fe17d1839551,11/15/2012 10:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
4651f85a-364e-4c56-8449-88d4c0955358,11/15/2012 11:00:19,ECB's President Draghi speech,HIGH,EUR
8620edb0-e481-4179-912e-6edd283a0506,11/15/2012 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
f2c61ae7-807c-41de-9e6d-d09c33885b29,11/16/2012 15:15:00,Fiscal Cliff talks,HIGH,USD
5c4010a5-395c-40ba-890d-784d541de84f,11/20/2012 01:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
db116742-b2df-48cc-9f41-336a5d855f45,11/20/2012 03:16:13,BoJ Interest Rate Decision,HIGH,JPY
6eb34b85-95bf-4b1b-8877-2145c2907361,11/21/2012 09:30:00,Bank of England Minutes,HIGH,GBP
41091646-717d-4039-ba11-26f56cf03e5b,11/22/2012 00:00:00,Thanksgiving Day,NONE,USD
b9b5e93f-505c-493d-a994-7e63e68ea349,11/23/2012 00:00:00,Labor Thanksgiving Day,NONE,JPY
68359b48-fe90-44ef-9577-59869515c2fb,11/24/2012 12:00:00,EU FinMin Teleconference on Greece,HIGH,EUR
d9583d4f-bad8-4a85-8b23-6a5e07f1bf5d,11/25/2012 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
beb34bc6-ee92-4e70-9f1e-b4f670b28d56,11/26/2012 11:30:00,EcoFin Meeting,HIGH,EUR
93d4991a-7b64-482b-a059-c756d08192be,11/27/2012 09:00:00,BoE Monetary Policy Report Hearings,HIGH,GBP
9b7f3220-d55b-4fb7-bbc6-c08d56bb6d8d,11/27/2012 13:30:00,Former Fed's Chair Bernanke speech,HIGH,USD
476d7e14-70f9-459a-b95f-f032db1e818e,11/30/2012 08:00:00,ECB's President Draghi speech,HIGH,EUR
7a09e97e-56c0-46d8-9c8d-f9dba3ca976b,11/30/2012 10:00:00,Unemployment Rate,HIGH,EUR
0f89fc78-f6df-4af6-988c-b7d1cc74d4c8,11/30/2012 13:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
597d1d3d-7cfa-4c18-a6fd-3b37c82b8ca2,12/04/2012 10:00:00,Producer Price Index (YoY),HIGH,EUR
d2a36567-3dca-415e-8f70-b4ad3ca1efcc,12/05/2012 12:30:00,Autumn Forecast Statement,HIGH,GBP
5281ec57-b641-4b79-a8cb-d703819a12c2,12/06/2012 12:00:00,BoE Asset Purchase Facility,HIGH,GBP
f879db88-b600-4c13-a185-460d93e4b528,12/06/2012 12:00:00,BoE Interest Rate Decision,HIGH,GBP
fafda800-1a7d-41a5-92f8-6f7392a5e9f7,12/06/2012 12:45:00,ECB rate on main refinancing operations,HIGH,EUR
91452f51-4963-4d60-8a75-c65ff28d3a12,12/06/2012 13:30:00,ECB Press Conference,HIGH,EUR
d74976c8-2cb8-4537-aee8-ad4d33320246,12/07/2012 09:30:00,Consumer Inflation Expectations,HIGH,GBP
d02d1313-be4f-4ee1-9d18-66d55e6dd173,12/07/2012 10:00:00,ECB's President Draghi speech,HIGH,EUR
1616372e-91d4-4b98-96c2-1d73b8e2a064,12/07/2012 13:30:00,Nonfarm Payrolls,HIGH,USD
197aee87-1669-4494-aaee-750aa4db21e6,12/07/2012 13:30:00,Unemployment Rate,HIGH,USD
3c8cf8b4-ab59-496c-a766-54628abe6e1b,12/09/2012 01:30:00,Consumer Price Index (YoY),HIGH,CNY
37c6f042-7e8b-446a-86d9-34f841e495bb,12/10/2012 17:15:01,BoE's Governor King speech,HIGH,GBP
853ef2a0-a517-4eb5-a934-7a4b5834129c,12/12/2012 09:30:00,Claimant Count Change,HIGH,GBP
5184f3ea-4873-462b-a10b-067cf8880b1e,12/12/2012 09:30:00,ILO Unemployment Rate (3M),HIGH,GBP
27c3392a-79cb-4353-8181-46e22adb4a3f,12/12/2012 17:30:00,Fed Interest Rate Decision,HIGH,USD
2184c39e-1198-4df6-8eb4-1e192fe7e22d,12/12/2012 19:00:00,FOMC Economic Projections,HIGH,USD
bb84274d-e374-47ce-8f19-8b9fc9323e26,12/12/2012 19:15:00,Fed's Monetary Policy Statement and Press Conference,HIGH,USD
b490d675-b39b-488f-b772-4d06743b57a3,12/13/2012 09:00:00,ECB Monthly Report,HIGH,EUR
04f45d8d-1aa2-4f1b-b52c-bb220ff57178,12/14/2012 10:00:00,HICP (YoY),HIGH,EUR
79dd0544-ccd4-43f3-b8ec-0814c35bbc43,12/14/2012 10:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
1dcf080e-8922-4889-8ab2-813feb1479a9,12/14/2012 13:30:00,Consumer Price Index (YoY),HIGH,USD
7eda1b5e-009e-41b8-95c4-be041af98ca8,12/14/2012 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
1eefe510-7ea6-440d-86c7-cb21132dcf29,12/16/2012 00:00:00,Japanese General Elections,HIGH,JPY
bdd24582-da00-4811-9bdb-56f38f0b6616,12/17/2012 14:30:52,ECB's President Draghi speech,HIGH,EUR
85b41928-7817-4be6-b7cc-8dc4e1f3bcc3,12/18/2012 09:30:00,Consumer Price Index (YoY),HIGH,GBP
031d7e50-3b99-476f-87c4-77ce53a6f48b,12/18/2012 09:30:00,Core Consumer Price Index (YoY),HIGH,GBP
727ee0d9-5126-4350-8654-4a42942d8258,12/19/2012 09:30:00,Bank of England Minutes,HIGH,GBP
31e9f58d-c729-4aa1-be07-e92573edd450,12/20/2012 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
126ee78b-adca-4565-ac9f-ab4631fc0d19,12/20/2012 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
89798086-fdc5-4d6f-aa21-1600b8230e72,12/24/2012 00:00:00,The Emperor's Birthday,NONE,JPY
0c8572c4-2ffe-4ec8-84c7-208794b4b8f0,12/25/2012 00:00:00,Christmas Day,NONE,USD
7823f688-8f4f-4854-9317-d33f2c5f932f,12/25/2012 00:00:00,Christmas Day,NONE,GBP
d44496e6-1a4a-4c02-b7f0-a3f397c3cbec,12/25/2012 00:00:00,Christmas Day,NONE,EUR
d3b9c67d-c4cc-4caa-9a14-c9c81a8b8d5a,12/25/2012 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
dfe5578a-89c9-4b65-bfcf-8bddd602ccf0,12/26/2012 00:00:00,Boxing Day,NONE,GBP
7669478f-4ec2-460e-bb70-ef1954b0549b,12/31/2012 00:00:00,Bank Holiday,NONE,JPY
ee23f65d-2c54-4b5e-9c5c-bb2456a11e09,01/01/2013 00:00:00,New Year's Day,NONE,USD
2f317d02-c246-4bfa-9290-e2f6b6745b4b,01/01/2013 00:00:00,New Year's Day,NONE,GBP
a36638e7-27b8-4dbb-8e7c-ad0c63347a61,01/01/2013 00:00:00,New Year's Day,NONE,JPY
fa80b348-9081-417e-81ad-150b4823e65b,01/01/2013 00:00:00,New Year's Day,NONE,CNY
45e5383f-f4eb-467a-b446-1ce6b9f497b6,01/02/2013 00:00:00,Bank Holiday,NONE,JPY
4410c54e-adb9-476a-8ea8-af10585a11b6,01/03/2013 00:00:00,Bank Holiday,NONE,JPY
543674ea-cd80-4495-927e-73aec6e54768,01/03/2013 19:00:00,FOMC Minutes,HIGH,USD
dcc71322-199f-49ee-8425-bb98c9cc1db1,01/04/2013 13:30:00,Nonfarm Payrolls,HIGH,USD
3f1f86a5-d494-46ce-b487-78ae93c441a3,01/04/2013 13:30:00,Unemployment Rate,HIGH,USD
8445893f-f709-483d-a583-36d3c908c6a5,01/07/2013 10:00:00,Producer Price Index (YoY),HIGH,EUR
f0f9a95f-8641-4e42-b573-1b52075daf73,01/10/2013 12:00:00,BoE Asset Purchase Facility,HIGH,GBP
5f69dfa4-7498-4a5f-a746-5014625ce515,01/10/2013 12:00:00,BoE Interest Rate Decision,HIGH,GBP
8f462a37-e7bf-4fb5-ba80-ab847f3a0960,01/10/2013 12:45:00,ECB rate on main refinancing operations,HIGH,EUR
d3815cbc-976e-4a64-bfeb-3c3d658e5344,01/10/2013 13:30:00,ECB Press Conference,HIGH,EUR
8b5789a3-2bc1-4101-995b-fb46932e228e,01/11/2013 01:30:00,Consumer Price Index (YoY),HIGH,CNY
7576dfb7-6521-4b37-a16a-59b9c90efc54,01/14/2013 00:00:00,Coming-of-Age Day,NONE,JPY
3b4a4473-3c5f-4817-a2f8-eef08c835814,01/15/2013 09:30:00,Consumer Price Index (YoY),HIGH,GBP
2fabdcec-853e-466a-97de-793bb55b21f5,01/15/2013 09:30:00,Core Consumer Price Index (YoY),HIGH,GBP
e96f8edb-a46a-4f85-a14e-ab27d0db2349,01/15/2013 13:30:00,Producer Price Index (YoY),HIGH,USD
43d6cbf6-3737-4f32-a8ac-3ec3beaf42d2,01/15/2013 13:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
0b30794a-0899-4f12-b514-7886b5e3ef58,01/16/2013 10:00:00,HICP (YoY),HIGH,EUR
c271014d-6029-4a14-9faf-d4a7e8a62fc3,01/16/2013 10:00:00,"HICP-X F,E,A,T (YoY)",HIGH,EUR
523b39a6-6ddf-49a9-93f0-e3f3640fb2f9,01/16/2013 13:30:00,Consumer Price Index (YoY),HIGH,USD
9c4a2ddc-a41e-4a27-a430-153ba841963a,01/16/2013 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
ed238b2a-0720-4e15-ae58-bc84a61c273b,01/16/2013 19:00:00,Fed's Beige Book,HIGH,USD
c22e5596-9f33-4c6c-9594-0183178afabf,01/17/2013 09:00:00,ECB Monthly Report,HIGH,EUR
e6fb0b60-b893-404f-b5ca-fa62369b29e5,01/21/2013 00:00:00,Martin L. King's Birthday,NONE,USD
451a1390-3dbb-4a8d-9692-810e2f0b1be3,01/22/2013 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
1a8d9172-d20d-4d69-98a0-1140fd809b59,01/22/2013 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
c0bbf1f1-fec0-4c87-95ec-f541aa308463,01/22/2013 18:00:00,ECB's President Draghi speech,HIGH,EUR
bfc6ff8b-a005-4a39-9def-38513871ee28,01/23/2013 05:00:00,BoJ Monthly Economic Survey,HIGH,JPY
33e243eb-890a-479e-9d9e-53caa81eb2b4,01/23/2013 09:30:00,Bank of England Minutes,HIGH,GBP
2569a474-f829-4a79-9087-484cf32bc14e,01/23/2013 09:30:00,Claimant Count Change,HIGH,GBP
cb17d11a-f0f3-426c-aa76-417f46d74d43,01/24/2013 23:30:00,National Consumer Price Index (YoY),HIGH,JPY
2ebecb82-4b27-4fbe-90f1-61598497a0a4,01/24/2013 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
c1bd6899-e24e-43e2-94ba-7ff23b0d567e,01/25/2013 10:30:38,ECB's President Draghi speaks at Davos,HIGH,EUR
671cb146-e151-4ad0-9830-08ff174a5bf0,01/30/2013 19:15:00,Fed Interest Rate Decision,HIGH,USD
624d6727-a2b7-49cf-8e6f-94fa6f624295,02/01/2013 13:30:00,Nonfarm Payrolls,HIGH,USD
4307ec34-27ee-469e-ab7a-2881655e4dfa,02/01/2013 13:30:00,Unemployment Rate,HIGH,USD
66461a71-2acd-4e92-bcca-2913a64910ea,02/04/2013 10:00:00,Producer Price Index (YoY),HIGH,EUR
0e0abb5c-1308-46dc-89ca-a45276e5aa9f,02/04/2013 12:00:56,Rajoy - Merkel Meeting,HIGH,EUR
6028534c-726c-47b6-a7aa-b4a21feba1ba,02/07/2013 12:00:00,BoE Asset Purchase Facility,HIGH,GBP
